C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_115.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_115.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_115.jpg, -0.1849041, 1, 0, 12.51651
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_218.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_218.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_218.jpg, -0.3772788, 1, 0, 13.48752
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_323.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_323.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_323.jpg, -0.06913982, 1, 0, 14.58671
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_426.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_426.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_426.jpg, 0, 1, 0, 15.75229
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_530.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_530.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_530.jpg, 0, 1, 0, 16.95093
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_632.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_632.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_632.jpg, -0.2968815, 1, 0, 17.79635
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_738.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_738.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_738.jpg, -0.1844118, 1, 0, 18.93811
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_842.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_842.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_842.jpg, 0, 1, 0, 19.8209
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_19_943.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_19_943.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_19_943.jpg, -0.1670625, 1, 0, 20.92407
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_047.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_047.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_047.jpg, -0.2857691, 1, 0, 22.0176
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_149.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_149.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_149.jpg, 0, 1, 0, 22.97118
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_250.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_250.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_250.jpg, -0.1604121, 1, 0, 23.95456
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_356.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_356.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_356.jpg, -0.1843968, 1, 0, 24.87804
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_456.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_456.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_456.jpg, 0, 1, 0, 25.83374
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_558.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_558.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_558.jpg, -0.1028019, 1, 0, 26.77914
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_660.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_660.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_660.jpg, -0.1026249, 1, 0, 27.69255
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_762.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_762.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_762.jpg, 0, 1, 0, 28.61903
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_866.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_866.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_866.jpg, 0, 1, 0, 29.72174
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_20_972.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_20_972.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_20_972.jpg, 0, 1, 0, 30.19014
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_072.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_072.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_072.jpg, -0.09703441, 1, 0, 30.18811
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_185.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_185.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_185.jpg, -0.08397872, 1, 0, 30.18928
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_290.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_290.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_290.jpg, 0, 1, 0, 30.19012
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_394.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_394.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_394.jpg, 0, 1, 0, 30.19026
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_496.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_496.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_496.jpg, -0.0858231, 1, 0, 30.18873
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_604.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_604.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_604.jpg, -0.3873743, 1, 0, 30.1578
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_710.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_710.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_710.jpg, -0.2601239, 1, 0, 30.19035
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_815.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_815.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_815.jpg, 0, 1, 0, 30.18649
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_21_931.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_21_931.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_21_931.jpg, -0.1132857, 1, 0, 30.18995
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_032.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_032.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_032.jpg, -0.2241372, 1, 0, 30.1855
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_137.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_137.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_137.jpg, 0, 1, 0, 30.18896
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_243.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_243.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_243.jpg, 0, 1, 0, 30.19032
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_349.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_349.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_349.jpg, -0.0725289, 1, 0, 30.18947
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_454.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_454.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_454.jpg, -0.1982448, 1, 0, 30.18287
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_558.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_558.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_558.jpg, 0, 1, 0, 30.18943
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_658.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_658.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_658.jpg, -0.1635537, 1, 0, 30.18545
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_760.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_760.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_760.jpg, -0.09877651, 1, 0, 30.19097
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_862.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_862.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_862.jpg, 0, 1, 0, 30.19044
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_22_964.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_22_964.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_22_964.jpg, 0, 1, 0, 30.1903
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_064.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_064.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_064.jpg, -0.2489178, 1, 0, 30.17595
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_165.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_165.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_165.jpg, -0.04325308, 1, 0, 30.1908
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_272.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_272.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_272.jpg, 0, 1, 0, 30.19014
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_375.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_375.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_375.jpg, 0, 1, 0, 30.19023
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_476.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_476.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_476.jpg, -0.1228671, 1, 0, 30.18683
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_579.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_579.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_579.jpg, -0.1698987, 1, 0, 30.18832
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_682.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_682.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_682.jpg, 0, 1, 0, 30.18983
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_783.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_783.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_783.jpg, 0, 1, 0, 30.19022
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_891.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_891.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_891.jpg, 0, 1, 0, 30.19029
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_23_996.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_23_996.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_23_996.jpg, 0, 1, 0, 30.19038
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_099.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_099.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_099.jpg, -0.2005998, 1, 0, 30.17941
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_207.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_207.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_207.jpg, 0, 1, 0, 30.19034
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_313.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_313.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_313.jpg, -0.1262556, 1, 0, 30.18735
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_414.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_414.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_414.jpg, -0.2984307, 1, 0, 30.17436
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_522.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_522.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_522.jpg, 0, 1, 0, 30.18831
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_634.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_634.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_634.jpg, 0, 1, 0, 30.1901
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_741.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_741.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_741.jpg, 0, 1, 0, 30.19001
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_847.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_847.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_847.jpg, 0, 1, 0, 30.1903
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_24_949.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_24_949.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_24_949.jpg, -0.1221333, 1, 0, 30.186
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_056.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_056.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_056.jpg, -0.2637114, 1, 0, 30.17791
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_159.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_159.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_159.jpg, 0, 1, 0, 30.18842
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_264.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_264.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_264.jpg, 0, 1, 0, 30.19011
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_364.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_364.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_364.jpg, 0, 1, 0, 30.19027
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_472.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_472.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_472.jpg, 0, 1, 0, 30.19028
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_579.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_579.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_579.jpg, 0, 1, 0, 30.1903
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_680.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_680.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_680.jpg, 0, 1, 0, 30.19054
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_787.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_787.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_787.jpg, 0, 1, 0, 30.19033
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_894.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_894.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_894.jpg, -0.1557963, 1, 0, 30.18356
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_25_998.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_25_998.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_25_998.jpg, -0.2345064, 1, 0, 30.18268
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_26_106.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_26_106.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_26_106.jpg, 0, 1, 0, 30.18915
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_26_210.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_26_210.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_26_210.jpg, 0, 1, 0, 30.19015
C:\Users\qlstk_000\Desktop\data\IMG\center_2021_02_24_18_08_26_315.jpg, C:\Users\qlstk_000\Desktop\data\IMG\left_2021_02_24_18_08_26_315.jpg, C:\Users\qlstk_000\Desktop\data\IMG\right_2021_02_24_18_08_26_315.jpg, 0, 1, 0, 30.19029
